EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,RawPseudorange,Snr,ErrTropo,ErrIono,SatClkErr,SatPosX,SatPosY,SatPosZ,SatSystem
188,1621218966.996,8,21250867.5952311,20058142.223,23,2.99952904887979,4.24246763134914,-6446.36758226941,-9389163.11727141,14270365.2007653,20244496.3084888,1
188,1621218966.996,9,23090062.7821434,21994601.027,21,5.10838663950041,7.04464852626261,-103706.190445413,6035546.80584344,25352857.2271574,-5124501.18399703,1
188,1621218966.996,21,20720259.9171413,19485529.575,29,2.72783663022495,4.47066152916468,35553.9519719287,-17022168.3317334,19856092.2133952,3401911.40354575,1
188,1621218966.996,30,24011227.7897687,22940079.153,17,7.50598966674884,5.89766459391199,-128017.360192276,10595589.2605657,11750512.829958,21381088.3218841,1
188,1621218966.996,106,37405263.5149655,36344045.629,28,3.26733956926252,5.39251995995037,-137955.620462645,-34341639.6876819,24492708.8199474,233368.356956015,4
188,1621218966.996,107,37450063.1787693,36049272.276,30,3.34521733974355,5.26875969433083,201619.149213371,4374533.24029927,41879808.2569185,-1378171.5483492,4
188,1621218966.996,108,36522918.1831931,35412340.759,31,2.71192927034135,4.53655126659021,-88595.1552329326,-14733170.5971391,39475291.067027,-785142.342601426,4
188,1621218966.996,112,37004556.8225993,35753518.015,25,2.88274635181107,4.22219978730932,51869.65216912,-14749592.6859266,22709619.8385226,32521636.8982557,4
188,1621218966.996,114,36996197.9371083,35641636.777,30,3.17672543272764,5.1422639022782,155390.880340166,-1680504.99749505,41659861.8104404,-4094970.66566575,4
188,1621218966.996,115,37471098.348823,36284453.585,29,3.14897773707956,4.41475235141167,-12526.5110383561,2286352.97252424,28084529.3836252,31670203.943684,4
188,1621218966.996,118,39450471.944106,38172276.646,29,6.23324063218927,8.71837357524419,79026.6444286983,-13845402.3315731,30708705.0639391,-25410594.0330694,4
188,1621218966.996,121,38032575.5315117,37085836.839,33,4.04311058215893,6.47023400727497,-252432.360846508,-8240641.34989469,37841571.5156899,-16270997.0113496,4
188,1621218966.996,132,21959425.7672775,20600499.713,30,2.56101952515131,3.98097417156055,159750.729775889,-12101786.6505801,18961909.6960771,16480550.14927,4
188,1621218966.996,135,22746468.6390781,21407216.246,35,3.06498153420021,4.91984009556372,140076.922504398,-609483.503933456,27871905.7980975,891091.774337244,4
189,1621218967.996,1,21766701.8907884,20361588.117,22,3.4898326696208,5.69672372624653,205943.97853478,-13206543.163788,22046271.2081217,-6189759.12383631,1
189,1621218967.996,7,21164391.5962766,19919354.669,35,2.85247481370679,4.11888280009285,45860.0307631725,-1120836.19970179,20321810.9335661,17148427.870969,1
189,1621218967.996,8,21251397.2999785,20058671.929,27,3.00002583183052,4.2428992347241,-6446.36790642407,-9390211.61053919,14268005.4168622,20245702.3835506,1
189,1621218967.996,9,23090616.0731849,21995154.321,22,5.10953946599804,7.04576447992817,-103706.191135135,6035032.48084446,25352366.5321467,-5127570.73090708,1
189,1621218967.996,21,20720283.9021121,19485553.56,35,2.72791417296335,4.47061769379077,35553.951976406,-17022230.5743432,19855616.3410787,3405072.27284663,1
189,1621218967.996,30,24010753.598172,22939604.961,15,7.50414020563439,5.89777611642975,-128017.361526931,10593782.0636649,11752534.5825704,21380848.5238612,1
189,1621218967.996,106,37405423.7012549,36344205.805,31,3.26760176787689,5.39277273993731,-137955.609658296,-34341637.2524793,24492710.0652677,233370.37996682,4
189,1621218967.996,107,37450222.3016775,36049431.409,31,3.34548582858009,5.26904668756788,201619.139677,4374526.60127326,41879808.4723397,-1378165.05223797,4
189,1621218967.996,108,36523072.6599139,35412495.224,35,2.71214484107715,4.53676455207623,-88595.1430832183,-14733173.0069829,39475288.8846174,-785076.653725319,4
189,1621218967.996,112,37004682.6316107,35753643.836,23,2.88296913029616,4.22241183180995,51869.6406154081,-14750679.0425624,22709376.5651597,32521284.0486725,4
189,1621218967.996,114,36996616.453376,35642055.303,32,3.17718515122677,5.14283221403976,155390.87163592,-1679263.39787343,41659650.3433722,-4097468.18331483,4
189,1621218967.996,115,37471243.4402202,36284598.675,22,3.14922905273217,4.41501003430719,-12526.5091321342,2285455.46390529,28083852.4332467,31670849.6700864,4
189,1621218967.996,118,39450325.241231,38172129.938,28,6.23288280396337,8.71797655516681,79026.6487987924,-13845611.9520282,30710123.3877039,-25408784.379165,4
189,1621218967.996,121,38033047.3162022,37086308.632,35,4.04380363792724,6.47102696782245,-252432.367669954,-8239556.91128813,37840846.8931941,-16273224.4200777,4
189,1621218967.996,132,21959814.4974478,20600888.442,26,2.56134878176858,3.98126877431579,159750.731570056,-12101795.3691373,18960020.9060303,16482715.4456286,4
189,1621218967.996,135,22746310.3225713,21407057.929,38,3.06498829686009,4.91972047051613,140076.922884768,-609601.525587465,27871802.8941608,894198.494607477,4
190,1621218968.996,1,21766287.4237559,20361173.674,24,3.51060423475168,5.69622205784229,205943.974772158,-13207201.4757278,22046707.1809759,-6186638.37893728,1
190,1621218968.996,7,21164142.2146304,19919105.301,34,2.86963682809141,4.1189341372407,45860.0343304053,-1122368.78120309,20323308.4371475,17146464.2980873,1
190,1621218968.996,8,21251928.0206927,20059202.669,28,3.018576488655,4.24330923686852,-6446.36823156564,-9391260.29654522,14265645.5558155,20246908.0243979,1
190,1621218968.996,9,23091166.2354954,21995704.517,22,5.14144614730989,7.04686059324545,-103706.191821857,6034517.9879504,25351875.5075982,-5130640.16874112,1
190,1621218968.996,21,20720306.8766677,19485576.551,33,2.7444133310944,4.47056468722127,35553.9519781891,-17022292.6070189,19855140.1519609,3408233.06815667,1
190,1621218968.996,106,37405584.4388725,36344366.552,34,3.28753578539732,5.39301502663465,-137955.598864427,-34341634.8173186,24492711.310388,233372.401741876,4
190,1621218968.996,107,37450381.1164582,36049590.254,32,3.36589283470792,5.26932051947062,201619.130138609,4374519.96222305,41879808.6881804,-1378158.54878023,4
190,1621218968.996,108,36523227.1773246,35412649.746,35,2.72868857635775,4.53696978429,-88595.1309235712,-14733175.4170209,39475286.702224,-785010.96066619,4
190,1621218968.996,112,37004807.9552981,35753769.189,23,2.90054191378422,4.22260552112968,51869.6290692015,-14751765.4355379,22709133.4515667,32520931.0280525,4
190,1621218968.996,114,36997035.1565187,35642474.035,34,3.19677293018114,5.14339235884657,155390.86292655,-1678021.82893256,41659438.6909112,-4099965.6787479,4
190,1621218968.996,115,37471385.9816852,36284741.234,29,3.16843097749926,4.41524649102109,-12526.507228762,2284557.856753,28083175.6161539,31671495.2307666,4
190,1621218968.996,118,39450179.4728247,38171984.202,26,6.27005057065455,8.7175827453124,79026.6531664888,-13845821.3657893,30711541.7423821,-25406974.5904427,4
190,1621218968.996,121,38033519.1115445,37086780.46,36,4.06884540882761,6.47181282411155,-252432.374500037,-8238472.57788051,37840122.1102873,-16275451.741293,4
190,1621218968.996,132,21960201.6382136,20601275.597,35,2.57709525169559,3.98154869025471,159750.733362264,-12101804.2050916,18958131.8695741,16484880.4389838,4
190,1621218968.996,135,22746151.6826282,21406899.307,38,3.08344326665494,4.91958804828826,140076.923264186,-609719.554316783,27871699.6436527,897305.198452027,4
191,1621218969.996,1,21765871.8553085,20360758.11,24,3.51178258413736,5.69572781697218,205943.97100888,-13207859.5093078,22047142.89126,-6183517.5004845,1
191,1621218969.996,7,21163899.205975,19918862.29,34,2.8707899178422,4.11900158081188,45860.0378954573,-1123901.12651944,20324805.8425634,17144500.3626478,1
191,1621218969.996,8,21252454.6392256,20059729.29,27,3.02029146887971,4.24373758338295,-6446.36855536512,-9392309.17530237,14263285.6176515,20248113.2310267,1
191,1621218969.996,9,23091716.2524585,21996254.539,19,5.14467907579269,7.04797627828773,-103706.192510147,6034003.32712653,25351384.1535497,-5133709.49740401,1
191,1621218969.996,21,20720332.3745319,19485602.05,33,2.7455971152132,4.47051980095965,35553.9519813281,-17022354.4298088,19854663.6460289,3411393.78937103,1
191,1621218969.996,106,37405744.6838329,36344526.788,33,3.2891241333897,5.39326613917247,-137955.58806459,-34341632.3821996,24492712.5553085,233374.422281181,4
191,1621218969.996,107,37450540.2250119,36049749.374,32,3.36751925024922,5.26960619280491,201619.120604364,4374513.32314871,41879808.9044407,-1378152.03797602,4
191,1621218969.996,108,36523381.6969507,35412804.255,35,2.73000501529414,4.53718213553741,-88595.1187687188,-14733177.827253,39475284.5198468,-784945.263424372,4
191,1621218969.996,112,37004933.5401494,35753894.787,23,2.90193363275128,4.22281461879794,51869.6175213688,-14752851.8648272,22708890.4977493,32520577.836398,4
191,1621218969.996,114,36997453.985498,35642892.875,33,3.1985239337661,5.14396021710397,155390.854224655,-1676780.29069919,41659226.8530616,-4102463.15195221,4
191,1621218969.996,115,37471529.8068154,36284885.059,30,3.16995919498672,4.415500898472,-12526.5053159824,2283660.15109809,28082498.9323697,31672140.6257128,4
191,1621218969.996,118,39450035.3584163,38171840.085,23,6.2722197107558,8.71718825881494,79026.6575327896,-13846030.5728516,30712960.1279406,-25405164.666916,4
191,1621218969.996,121,38033991.0515824,37087252.41,36,4.07118343045009,6.47260592485908,-252432.381331003,-8237388.3496956,37839397.1669849,-16277678.974983,4
191,1621218969.996,132,21960587.0353464,20601660.994,33,2.5784643799604,3.9818410678949,159750.735156563,-12101813.1584789,18956242.586749,16487045.1292973,4
191,1621218969.996,135,22745993.3248816,21406740.95,39,3.08469251906726,4.91946732264116,140076.923646119,-609837.590170188,27871596.0465758,900411.885807907,4
192,1621218970.996,1,21765454.4404556,20360340.697,31,3.51036859108135,5.69523445061928,205943.967248588,-13208517.2645559,22047578.3389252,-6180396.48853716,1
192,1621218970.996,7,21163649.5934401,19918612.673,29,2.86982215707249,4.11906686681569,45860.0414581084,-1125433.23570703,20326303.1498178,17142536.0646048,1
192,1621218970.996,8,21252987.3419888,20060261.993,27,3.01977634934153,4.24416520483536,-6446.36887965128,-9393358.2467698,14260925.6025177,20249318.0033711,1
192,1621218970.996,9,23092268.7042263,21996806.992,19,5.14411083484404,7.04908862320487,-103706.193198219,6033488.49833761,25350892.470038,-5136778.71680384,1
192,1621218970.996,21,20720359.7714253,19485629.446,33,2.7447540450847,4.47047531236714,35553.9519871329,-17022416.0427619,19854186.8232635,3414554.43642821,1
192,1621218970.996,106,37405904.9672193,36344687.06,33,3.28828499906602,5.39351845322204,-137955.577264991,-34341629.9471224,24492713.800029,233376.44158472,4
192,1621218970.996,107,37450699.1520566,36049908.31,31,3.36665742659915,5.26988897801312,201619.111070066,4374506.68405029,41879809.1211207,-1378145.51982537,4
192,1621218970.996,108,36523536.1045956,35412958.65,35,2.72930515655037,4.53739347516839,-88595.1066122777,-14733180.2376791,39475282.3374858,-784879.562000194,4
192,1621218970.996,112,37005057.0241407,35754018.282,25,2.90118228607382,4.22302277264741,51869.6059694493,-14753938.3304155,22708647.7037108,32520224.4737079,4
192,1621218970.996,114,36997872.5238371,35643311.422,33,3.19791203128222,5.14452586305411,155390.845517541,-1675538.78319881,41659014.8298272,-4104960.60291753,4
192,1621218970.996,115,37471671.1122765,36285026.362,30,3.16914539910712,4.41575286004787,-12526.503416716,2282762.34694858,28081822.3818996,31672785.8549295,4
192,1621218970.996,118,39449894.0366388,38171698.756,22,6.26975906284576,8.71679456497135,79026.6619008826,-13846239.5732098,30714378.5443438,-25403354.6086018,4
192,1621218970.996,121,38034462.8456295,37087724.211,36,4.07051484289715,6.47339745170509,-252432.388161024,-8236304.22675587,37838672.0633018,-16279906.1211377,4
192,1621218970.996,132,21960973.4593821,20602047.416,32,2.57792945975577,3.98213278251436,159750.736949049,-12101822.2293349,18954353.0576143,16489209.516509,4
192,1621218970.996,135,22745835.0054159,21406582.629,39,3.08366282072034,4.91934431794122,140076.92402779,-609955.633196776,27871492.1029324,903518.556620409,4
193,1621218971.996,1,21765031.1654605,20359917.424,29,3.50909337966254,5.69474115490366,205943.963485047,-13209174.7415073,22048013.5239277,-6177275.34312029,1
193,1621218971.996,7,21163401.3297872,19918364.405,30,2.86896963887258,4.11913562627032,45860.0450214574,-1126965.10871511,20327800.3588099,17140571.4040496,1
193,1621218971.996,8,21253521.3666257,20060796.018,27,3.01938244967105,4.24459703116228,-6446.36920487202,-9394407.51095898,14258565.5104433,20250522.3414256,1
193,1621218971.996,9,23092823.3657878,21997361.655,18,5.14374543029254,7.05020196157334,-103706.193888741,6032973.50154352,25350400.4570957,-5139847.82687765,1
193,1621218971.996,21,20720388.0202052,19485657.694,32,2.74402004117958,4.47043241568365,35553.9519901175,-17022477.4459276,19853709.6836446,3417715.00927129,1
193,1621218971.996,106,37406066.1054671,36344848.187,32,3.28757616761692,5.39377222951238,-137955.56647222,-34341627.512087,24492715.0445495,233378.459652478,4
193,1621218971.996,107,37450857.355962,36050066.523,31,3.36592915315504,5.27017350729669,201619.101531691,4374500.04492785,41879809.3382202,-1378138.9943283,4
193,1621218971.996,108,36523690.4681319,35413113.001,35,2.72871352516257,4.53760619469022,-88595.0944549298,-14733182.6482993,39475280.155141,-784813.856394018,4
193,1621218971.996,112,37005181.0020122,35754142.271,24,2.90054729387844,4.22323457705162,51869.5944177742,-14755024.8322699,22708405.0694582,32519870.9399868,4
193,1621218971.996,114,36998290.3910499,35643729.298,33,3.19742677002863,5.14509244626029,155390.836811673,-1674297.30645703,41658802.621212,-4107458.03163346,4
193,1621218971.996,115,37471813.8926162,36285169.14,28,3.16845883416663,4.41600873830716,-12526.5015076858,2281864.4443358,28081145.9647667,31673430.9184048,4
193,1621218971.996,118,39449751.1046194,38171555.817,19,6.26754331227567,8.71639772746013,79026.6662688788,-13846448.3668626,30715796.9915827,-25401544.4154831,4
193,1621218971.996,121,38034934.661519,37088196.034,33,4.07000639587281,6.474188873118,-252432.394988519,-8235220.20908539,37837946.7992536,-16282133.1797437,4
193,1621218971.996,132,21961362.3703143,20602436.325,36,2.57749764320409,3.9824276013425,159750.738744325,-12101831.4176954,18952463.2822212,16491373.6005687,4
193,1621218971.996,135,22745676.3448203,21406423.967,38,3.08275565461306,4.91922298426624,140076.924403667,-610073.683445696,27871387.8127246,906625.210836361,4
194,1621218972.996,1,21764615.8160541,20359502.074,33,3.50522964118762,5.69424924492162,205943.959722949,-13209831.9401582,22048448.4461977,-6174154.06444418,1
194,1621218972.996,7,21163153.5032505,19918116.572,26,2.86600082258253,4.11920578088799,45860.048586075,-1128496.7455383,20329297.4694835,17138606.3810154,1
194,1621218972.996,8,21254058.8784899,20061333.528,32,3.01676055484372,4.245030218079,-6446.36952938295,-9395456.96785713,14256205.3415124,20251726.2451568,1
194,1621218972.996,9,23093380.2831445,21997918.57,20,5.13958617556608,7.05131888523611,-103706.194574448,6032458.33670463,25349908.1147556,-5142916.82755981,1
194,1621218972.996,21,20720412.1220121,19485681.793,32,2.74126119762696,4.47039027359159,35553.951996046,-17022538.6393557,19853232.2271459,3420875.50788509,1
194,1621218972.996,106,37406227.8121466,36345009.88,30,3.28444100770141,5.39402651835726,-137955.5556736,-34341625.0770935,24492716.2888701,233380.476484446,4
194,1621218972.996,107,37451015.155345,36050224.329,30,3.362717480452,5.27045960495514,201619.091989141,4374493.40578145,41879809.5557393,-1378132.46148485,4
194,1621218972.996,108,36523844.6646828,35413267.183,33,2.726108199171,4.53781969320701,-88595.0822958077,-14733185.0591136,39475277.9728124,-784748.146606166,4
194,1621218972.996,112,37005300.7580237,35754262.036,25,2.89777202048121,4.22344743551475,51869.5828668641,-14756111.3703842,22708162.5949928,32519517.2352308,4
194,1621218972.996,114,36998707.9426242,35644146.856,32,3.19458205495337,5.14566030071965,155390.828109115,-1673055.86050244,41658590.2272207,-4109955.43808347,4
194,1621218972.996,115,37471959.2572882,36285314.5,27,3.16543466058629,4.41626607375352,-12526.4996025112,2280966.4432824,28080469.6809878,31674075.8161326,4
194,1621218972.996,118,39449604.9972212,38171409.698,16,6.26070439172465,8.71600223266196,79026.6706363194,-13846656.9538066,30717215.4696346,-25399734.0875603,4
194,1621218972.996,121,38035406.149411,37088667.526,32,4.06649448444126,6.47498181179136,-252432.401815479,-8234136.29670632,37837221.3748549,-16284360.1507918,4
194,1621218972.996,132,21961751.0251449,20602824.976,35,2.57516369803593,3.98272333142707,159750.740536684,-12101840.7235961,18950573.260594,16493537.3814563,4
194,1621218972.996,135,22745516.9145018,21406264.533,36,3.07957440429403,4.91910325312333,140076.924784134,-610191.740966122,27871283.1759548,909731.848403151,4
195,1621218973.996,1,21764205.0780594,20359091.335,30,3.5009560155536,5.69375736330459,205943.955962709,-13210488.8605422,22048883.1056902,-6171032.65254116,1
195,1621218973.996,4,23842457.4447819,22702220.195,16,7.23040056750301,9.02347668895233,-58928.2701856781,-3369331.16746337,21941544.3428464,-14532940.6393681,1
195,1621218973.996,7,21162907.2440631,19917870.306,31,2.86269196001151,4.11926813008565,45860.0521521903,-1130028.14616076,20330794.4817719,17136640.9955489,1
195,1621218973.996,8,21254594.2927191,20061868.94,28,3.01378099291302,4.2454568838663,-6446.36985309249,-9396506.61747863,14253845.0957481,20252929.7145625,1
195,1621218973.996,9,23093935.443117,21998473.727,19,5.13481534465282,7.05242720263613,-103706.195264422,6031943.00377432,25349415.443044,-5145985.71882616,1
195,1621218973.996,21,20720438.4271427,19485708.095,33,2.73818066038645,4.47034645843248,35553.9520022933,-17022599.623094,19852754.4537592,3424035.93213469,1
195,1621218973.996,106,37406390.6152141,36345172.669,32,3.28092110031583,5.39428018440715,-137955.544872294,-34341622.6421418,24492717.5329907,233382.492080609,4
195,1621218973.996,107,37451172.10114,36050381.281,33,3.35910726473131,5.27073855173767,201619.082452788,4374486.76661113,41879809.7736779,-1378125.92129505,4
195,1621218973.996,108,36523999.0265565,35413421.53,34,2.72318143451652,4.53802976158179,-88595.0701388924,-14733187.4701219,39475275.7905,-784682.432637062,4
195,1621218973.996,112,37005423.3853831,35754384.672,26,2.89465373306202,4.22365425082116,51869.5713148108,-14757197.9447094,22707920.2803256,32519163.3594497,4
195,1621218973.996,114,36999124.9835765,35644563.903,34,3.19135918226314,5.14622315827757,155390.819401409,-1671814.44536142,41658377.6478572,-4112452.82225562,4
195,1621218973.996,115,37472095.2473469,36285450.485,26,3.16203394481031,4.41651460380343,-12526.4976960073,2280068.34377194,28079793.5305501,31674720.5481351,4
195,1621218973.996,118,39449462.1795517,38171266.868,10,6.25313607221477,8.71560982260865,79026.6750060874,-13846865.3340328,30718633.9784389,-25397923.624882,4
195,1621218973.996,121,38035877.3587798,37089138.739,35,4.0625032325175,6.47577133728237,-252432.408648398,-8233052.48964229,37836495.7901211,-16286587.0342696,4
195,1621218973.996,132,21962138.8162846,20603212.763,34,2.57252522009611,3.98301425964322,159750.742328803,-12101850.147073,18948682.9927708,16495700.8591365,4
195,1621218973.996,135,22745356.7345539,21406104.349,38,3.07602906880774,4.91897733744254,140076.925165051,-610309.805807046,27871178.1926253,912838.469263473,4
196,1621218974.996,1,21763788.5851346,20358674.838,30,3.49360669849067,5.69326696143975,205943.952198242,-13211145.5027084,22049317.5023707,-6167911.10737005,1
196,1621218974.996,4,23843155.9168052,22702918.657,14,7.21829481559462,9.02498519650102,-58928.270759616,-3370123.88790032,21939859.5208866,-14535304.3561473,1
196,1621218974.996,7,21162658.4223833,19917621.475,32,2.85686906935467,4.11933422640288,45860.0557155406,-1131559.31059357,20332291.3956348,17134675.2476621,1
196,1621218974.996,8,21255128.4965925,20062403.139,28,3.00815314290454,4.24588760918923,-6446.37017675279,-9397556.45981514,14251484.7732241,20254132.7496143,1
196,1621218974.996,9,23094491.0135989,21999029.29,18,5.12553176400176,7.05354018522471,-103706.195953096,6031427.50271663,25348922.4419972,-5149054.50058933,1
196,1621218974.996,21,20720465.8556775,19485735.518,33,2.73269377275892,4.4703043746568,35553.9520080818,-17022660.3971916,19852276.3634645,3427196.2819636,1
196,1621218974.996,106,37406554.1361627,36345336.173,33,3.27451703927921,5.39453537038996,-137955.534072576,-34341620.207232,24492718.7769114,233384.506440961,4
196,1621218974.996,107,37451328.4168859,36050537.6,33,3.35254517862046,5.27102042586059,201619.072918504,4374480.12741697,41879809.9920362,-1378119.37375893,4
196,1621218974.996,108,36524153.1678138,35413575.654,34,2.71786107401271,4.53824153962916,-88595.0579901473,-14733189.8813242,39475273.6082037,-784616.714486968,4
196,1621218974.996,112,37005546.8562891,35754508.149,26,2.88899220416408,4.22386449009373,51869.5597695285,-14758284.5552293,22707678.1254597,32518809.3126429,4
196,1621218974.996,113,38344945.4398452,37412731.179,29,4.06137563101147,6.606437610707,-266952.41097072,-25788425.5873356,29760119.7302721,-15468316.3967325,4
196,1621218974.996,114,36999541.5473292,35644980.47,34,3.18533095651907,5.14678804029903,155390.810690728,-1670573.06106123,41658164.8831259,-4114950.18413607,4
196,1621218974.996,115,37472234.678181,36285589.908,27,3.15585557902932,4.41676726910072,-12526.4957875982,2279170.14586217,28079117.5134965,31675365.1143812,4
196,1621218974.996,121,38036348.4187255,37089609.799,34,4.05493991490293,6.47656257036153,-252432.415474833,-8231968.7879172,37835770.0450679,-16288813.830164,4
196,1621218974.996,132,21962527.8106839,20603601.751,36,2.5676258546373,3.98330804165234,159750.744122514,-12101859.6881617,18946792.4788065,16497864.0335544,4
196,1621218974.996,135,22745196.2823018,21405943.89,38,3.06978145734428,4.91885427667371,140076.925542251,-610427.878017284,27871072.8627387,915945.073355325,4
197,1621218975.996,1,21763380.7279021,20358266.987,31,3.49657117516847,5.69277293777015,205943.94843619,-13211801.8666517,22049751.6361685,-6164789.42914765,1
197,1621218975.996,7,21162414.5992753,19917377.651,34,2.85947936745917,4.11939633184256,45860.0592799727,-1133090.23878801,20333788.2109736,17132709.1374439,1
197,1621218975.996,8,21255664.5455914,20062939.192,28,3.01140425928107,4.24631397929692,-6446.37050036657,-9398606.49485072,14249124.3740317,20255335.3502752,1
197,1621218975.996,9,23095046.9999672,21999585.284,17,5.13137283057751,7.05464473849103,-103706.196639234,6030911.83349188,25348429.1116481,-5152123.17278386,1
197,1621218975.996,21,20720494.0001437,19485763.665,33,2.73527488209641,4.47026004858464,35553.9520111342,-17022720.9616978,19851797.9562427,3430356.55730808,1
197,1621218975.996,106,37406717.5034442,36345499.533,33,3.27778032569159,5.39478766669099,-137955.523275543,-34341617.7723641,24492720.0206321,233386.519565496,4
197,1621218975.996,107,37451484.8577325,36050694.054,33,3.35587998163466,5.27129851455674,201619.063378006,4374473.48819904,41879810.210814,-1378112.81887655,4
197,1621218975.996,108,36524307.5120552,35413729.989,34,2.7205649374924,4.53845139853838,-88595.0458349721,-14733192.2927205,39475271.4259235,-784550.992156329,4
197,1621218975.996,109,38478936.8739804,37284919.533,29,4.41029848023551,6.79331977981631,-5150.47386823718,-39610037.8278272,14456738.2092516,298645.661034113,4
197,1621218975.996,111,37972154.2259965,36655074.903,31,4.33421729766315,6.84451355007751,117912.382637838,-10652295.0082037,35935478.0069646,-18338692.6479212,4
197,1621218975.996,112,37005668.6096683,35754629.917,26,2.89185894057633,4.22407121253967,51869.5482222048,-14759371.2019299,22707436.1303984,32518455.0948087,4
197,1621218975.996,113,38344763.1294942,37412548.872,32,4.06501425246577,6.60614314661656,-266952.410977588,-25788132.2986756,29761635.4617913,-15465921.8033299,4
197,1621218975.996,114,36999958.3856904,35645397.321,35,3.1887062446777,5.14735028247226,155390.801989492,-1669331.7076322,41657951.9330316,-4117447.52370491,4
197,1621218975.996,115,37472374.932696,36285730.164,33,3.15899257538561,4.41701550785039,-12526.4938873718,2278271.84956463,28078441.6298353,31676009.514873,4
197,1621218975.996,121,38036817.7697047,37090079.162,31,4.05934693246937,6.47735014395699,-252432.422300976,-8230885.1915489,37835044.139707,-16291040.5384746,4
197,1621218975.996,132,21962917.581504,20603991.523,38,2.57030649890486,3.98359918340004,159750.745914451,-12101869.3468979,18944901.7187402,16500026.9046735,4
197,1621218975.996,135,22745035.9429958,21405783.553,38,3.07259611435745,4.91872741627925,140076.925924056,-610545.957645679,27870967.1862975,919051.660617515,4
198,1621218976.996,1,21762967.4133323,20357853.696,32,3.51687560091818,5.69227406176974,205943.94467194,-13212457.9524294,22050185.5070544,-6161667.61779408,1
198,1621218976.996,7,21162169.3669943,19917132.432,35,2.8762690577336,4.11944933426083,45860.0628417069,-1134620.93076678,20335284.9277593,17130742.6648916,1
198,1621218976.996,8,21256198.3946692,20063473.06,32,3.02958824525406,4.24672626181721,-6446.37082629788,-9399656.72259426,14246763.8982059,20256537.5165369,1
198,1621218976.996,9,23095587.2868802,22000125.604,18,5.1626726306963,7.05574568243951,-103706.197325481,6030395.99603269,25347935.4520031,-5155191.73550937,1
198,1621218976.996,21,20720521.9170555,19485791.598,33,2.75142154170336,4.47020881071684,35553.952018308,-17022781.3166617,19851319.2320742,3433516.7581101,1
198,1621218976.996,27,23409027.9601571,22249240.96,21,6.12540860097172,6.14516097261834,-39380.6882955368,-14947450.8326742,1991281.54429984,21717557.8399371,1
198,1621218976.996,30,24006492.0915296,22935343.513,13,7.54988179684673,5.89865821359066,-128017.373545683,10577523.0045266,11770733.8223512,21378669.9629195,1
198,1621218976.996,106,37406880.8594786,36345662.898,33,3.29729973598843,5.39503001075916,-137955.512479358,-34341615.337538,24492721.2641528,233388.531454203,4
198,1621218976.996,107,37451641.1169398,36050850.343,33,3.37586310086568,5.27157388560916,201619.053843756,4374466.84895739,41879810.4300113,-1378106.25664794,4
198,1621218976.996,108,36524461.5188133,35413884,35,2.73676468392782,4.5386578801592,-88595.0336707259,-14733194.7043109,39475269.2436596,-784485.265645378,4
198,1621218976.996,109,38479090.6146717,37285073.282,30,4.43655646540465,6.7935614351013,-5150.45567726788,-39610036.6709623,14456738.2748187,298681.998265801,4
198,1621218976.996,111,37972617.6981135,36655538.39,26,4.36044766390902,6.84530799780303,117912.394779589,-10651319.193746,35934675.2122267,-18340802.6939486,4
198,1621218976.996,112,37005791.9707159,35754753.307,28,2.90906579471686,4.22426638372515,51869.5366717394,-14760457.8847758,22707194.2951493,32518100.7059528,4
198,1621218976.996,113,38344592.5479869,37412378.314,31,4.08881369454095,6.60584375683538,-266952.410984781,-25787838.7903646,29763151.1520675,-15463527.1286074,4
198,1621218976.996,114,37000375.2602285,35645814.224,35,3.20790208941243,5.14791217972333,155390.793285316,-1668090.38510051,41657738.7975783,-4119944.84095049,4
198,1621218976.996,115,37472512.449567,36285867.698,33,3.17779541571026,4.41725329541998,-12526.4919757297,2277373.45488805,28077765.8795726,31676653.7496146,4
198,1621218976.996,121,38037289.3075387,37090550.732,31,4.08389533257228,6.47813755882958,-252432.429131203,-8229801.70057494,37834318.0740632,-16293267.1591605,4
198,1621218976.996,132,21963305.2155872,20604379.171,39,2.58573496694922,3.98388103797906,159750.74770794,-12101879.1233176,18943010.7125955,16502189.4724749,4
198,1621218976.996,135,22744875.9724497,21405623.6,40,3.09065133160748,4.91859710690786,140076.926302843,-610664.04474113,27870861.1633042,922158.23099025,4
199,1621218977.996,1,21762555.9246888,20357442.211,31,3.51724920952207,5.69178183575781,205943.940909807,-13213113.760052,22050619.1149681,-6158545.6734516,1
199,1621218977.996,7,21161919.050995,19916882.113,35,2.87676506467664,4.11951811959913,45860.0664071645,-1136151.38653879,20336781.5459493,17128775.8300202,1
199,1621218977.996,8,21256731.7848863,20064006.452,33,3.03061585249628,4.24715920960004,-6446.37114865917,-9400707.14303453,14244403.3458271,20257739.2483677,1
199,1621218977.996,9,23096126.4380219,22000664.759,19,5.16472834607407,7.05685859417166,-103706.198015153,6029879.99032431,25347441.4631189,-5158260.18855216,1
199,1621218977.996,21,20720549.6455489,19485819.327,33,2.75197798979067,4.47016700162163,35553.9520263522,-17022841.4621323,19850840.1909406,3436676.88430164,1
199,1621218977.996,27,23409777.6459391,22249990.652,23,6.12844916534026,6.14596585372571,-39380.6906681338,-14948415.194187,1988661.46577937,21717173.3001145,1
